label,n_reco,n_particles,recoeffT,avg_recoeff,n_clones,clone_percentage,purityT,avg_purity,avg_hiteff,hit_eff_percentage,run_id,max_slopes,max_tolerance,scatter
velo,457,28026,1.6306287019196462,1.630628701919646,18,3.938730853391685,79.39104579630894,78.75000000000001,63.45238095238095,63.365302121339276,656,"(np.float64(2.2730643817813867), np.float64(4.52809251775576))","(np.float64(9.113135328833705), np.float64(5.934335006963342))",6.797014034216733
long,100,8076,1.2382367508667658,1.2382367508667658,3,3.0,77.8425026968716,0.0,0.0,43.400386972631395,656,"(np.float64(2.2730643817813867), np.float64(4.52809251775576))","(np.float64(9.113135328833705), np.float64(5.934335006963342))",6.797014034216733
long_fromb,3,444,0.6756756756756757,0.6756756756756757,0,0.0,72.61904761904763,0.0,0.0,40.27777777777778,656,"(np.float64(2.2730643817813867), np.float64(4.52809251775576))","(np.float64(9.113135328833705), np.float64(5.934335006963342))",6.797014034216733
long_strange,8,385,2.0779220779220777,2.0779220779220777,1,12.5,79.19753086419752,0.0,0.0,55.66544566544567,657,"(np.float64(8.458899412561482), np.float64(9.10332230532493))","(np.float64(5.725735080433748), np.float64(3.8032526855247895))",0.1184963966616733
long_fromb>5GeV,15,343,4.373177842565598,4.373177842565598,1,6.666666666666667,76.29329004329004,0.0,0.0,52.64653749028749,657,"(np.float64(8.458899412561482), np.float64(9.10332230532493))","(np.float64(5.725735080433748), np.float64(3.8032526855247895))",0.1184963966616733
long>5GeV,155,5100,3.0392156862745097,3.0392156862745097,8,5.161290322580645,78.7694552630496,0.0,0.0,57.99458946562882,657,"(np.float64(8.458899412561482), np.float64(9.10332230532493))","(np.float64(5.725735080433748), np.float64(3.8032526855247895))",0.1184963966616733
velo,1143,28026,4.078355812459859,4.078355812459859,55,4.811898512685914,81.7212778042715,82.55102040816327,69.4501133786848,70.16137091464844,657,"(np.float64(8.458899412561482), np.float64(9.10332230532493))","(np.float64(5.725735080433748), np.float64(3.8032526855247895))",0.1184963966616733
long_strange>5GeV,2,174,1.1494252873563218,1.1494252873563218,0,0.0,75.0,0.0,0.0,51.42857142857142,657,"(np.float64(8.458899412561482), np.float64(9.10332230532493))","(np.float64(5.725735080433748), np.float64(3.8032526855247895))",0.1184963966616733
long,261,8076,3.2317979197622586,3.231797919762259,11,4.21455938697318,78.58325134952516,75.0,75.0,58.90260069731306,657,"(np.float64(8.458899412561482), np.float64(9.10332230532493))","(np.float64(5.725735080433748), np.float64(3.8032526855247895))",0.1184963966616733
long_fromb,19,444,4.2792792792792795,4.2792792792792795,1,5.2631578947368425,76.79220779220779,0.0,0.0,53.9716255966256,657,"(np.float64(8.458899412561482), np.float64(9.10332230532493))","(np.float64(5.725735080433748), np.float64(3.8032526855247895))",0.1184963966616733
long_fromb>5GeV,66,343,19.24198250728863,19.24198250728863,7,10.606060606060606,81.81742344413576,0.0,0.0,71.56111582481445,658,"(np.float64(9.766773535682072), np.float64(6.440600650986987))","(np.float64(1.947293773457967), np.float64(3.569707727431781))",5.164658315160746
long,1605,8076,19.87369985141159,19.87369985141159,101,6.292834890965732,83.34067410572801,83.59523809523809,73.7965367965368,72.12278541410106,658,"(np.float64(9.766773535682072), np.float64(6.440600650986987))","(np.float64(1.947293773457967), np.float64(3.569707727431781))",5.164658315160746
long>5GeV,904,5100,17.725490196078432,17.725490196078432,65,7.1902654867256635,83.15937564666346,78.37301587301587,69.81962481962482,70.45312585621369,658,"(np.float64(9.766773535682072), np.float64(6.440600650986987))","(np.float64(1.947293773457967), np.float64(3.569707727431781))",5.164658315160746
long_strange>5GeV,25,174,14.367816091954023,14.367816091954023,0,0.0,86.206993006993,0.0,0.0,83.43006993006993,658,"(np.float64(9.766773535682072), np.float64(6.440600650986987))","(np.float64(1.947293773457967), np.float64(3.569707727431781))",5.164658315160746
long_strange,72,385,18.7012987012987,18.7012987012987,1,1.3888888888888888,85.01251702903595,80.0,33.33333333333333,79.988865776537,658,"(np.float64(9.766773535682072), np.float64(6.440600650986987))","(np.float64(1.947293773457967), np.float64(3.569707727431781))",5.164658315160746
long_fromb,92,444,20.72072072072072,20.72072072072072,13,14.130434782608695,82.35795553652694,0.0,0.0,70.8483176487378,658,"(np.float64(9.766773535682072), np.float64(6.440600650986987))","(np.float64(1.947293773457967), np.float64(3.569707727431781))",5.164658315160746
velo,4739,28026,16.909298508527797,16.909298508527794,238,5.022156573116692,84.80798210858654,84.65821812596008,74.53242098403388,76.22148893679591,658,"(np.float64(9.766773535682072), np.float64(6.440600650986987))","(np.float64(1.947293773457967), np.float64(3.569707727431781))",5.164658315160746
long_fromb,63,444,14.18918918918919,14.18918918918919,7,11.11111111111111,79.90522969094397,0.0,0.0,63.715913521585776,659,"(np.float64(4.262137664881555), np.float64(9.358274515653603))","(np.float64(1.871614193168243), np.float64(6.272936855369265))",6.671549145213969
long,866,8076,10.72313026250619,10.72313026250619,56,6.466512702078522,81.47074958801801,79.20634920634922,55.3030303030303,67.2744511949565,659,"(np.float64(4.262137664881555), np.float64(9.358274515653603))","(np.float64(1.871614193168243), np.float64(6.272936855369265))",6.671549145213969
long>5GeV,516,5100,10.117647058823529,10.117647058823529,42,8.13953488372093,81.5309029515561,81.94444444444444,44.696969696969695,65.80301290294966,659,"(np.float64(4.262137664881555), np.float64(9.358274515653603))","(np.float64(1.871614193168243), np.float64(6.272936855369265))",6.671549145213969
long_strange>5GeV,14,174,8.045977011494253,8.045977011494253,1,7.142857142857143,83.94372294372296,0.0,0.0,86.63791763791762,659,"(np.float64(4.262137664881555), np.float64(9.358274515653603))","(np.float64(1.871614193168243), np.float64(6.272936855369265))",6.671549145213969
long_fromb>5GeV,46,343,13.411078717201166,13.411078717201166,3,6.521739130434782,79.66663721765764,0.0,0.0,62.6744712203896,659,"(np.float64(4.262137664881555), np.float64(9.358274515653603))","(np.float64(1.871614193168243), np.float64(6.272936855369265))",6.671549145213969
velo,2732,28026,9.748091058303004,9.748091058303004,172,6.295754026354319,82.9060421325321,82.32919254658387,68.14903695338478,73.18749539466906,659,"(np.float64(4.262137664881555), np.float64(9.358274515653603))","(np.float64(1.871614193168243), np.float64(6.272936855369265))",6.671549145213969
long_strange,36,385,9.35064935064935,9.35064935064935,2,5.555555555555555,81.9564061669325,0.0,0.0,79.67706270337851,659,"(np.float64(4.262137664881555), np.float64(9.358274515653603))","(np.float64(1.871614193168243), np.float64(6.272936855369265))",6.671549145213969
long_strange,27,385,7.012987012987013,7.012987012987012,1,3.7037037037037037,81.23287426858857,0.0,0.0,78.47069597069597,660,"(np.float64(8.986829802925447), np.float64(2.212591768392003))","(np.float64(1.5587628858008211), np.float64(9.048999035739993))",7.350784871049497
long_fromb>5GeV,29,343,8.454810495626822,8.454810495626822,4,13.793103448275861,79.81362913181096,0.0,0.0,66.83916672553036,660,"(np.float64(8.986829802925447), np.float64(2.212591768392003))","(np.float64(1.5587628858008211), np.float64(9.048999035739993))",7.350784871049497
long_strange>5GeV,10,174,5.747126436781609,5.747126436781609,1,10.0,79.92590742590743,0.0,0.0,66.95804195804196,660,"(np.float64(8.986829802925447), np.float64(2.212591768392003))","(np.float64(1.5587628858008211), np.float64(9.048999035739993))",7.350784871049497
long,685,8076,8.481921743437345,8.481921743437345,49,7.153284671532846,80.9894649459283,75.0,60.0,62.69374920150286,660,"(np.float64(8.986829802925447), np.float64(2.212591768392003))","(np.float64(1.5587628858008211), np.float64(9.048999035739993))",7.350784871049497
long>5GeV,431,5100,8.450980392156863,8.450980392156863,41,9.51276102088167,80.82383992918017,75.0,60.0,59.95789822092165,660,"(np.float64(8.986829802925447), np.float64(2.212591768392003))","(np.float64(1.5587628858008211), np.float64(9.048999035739993))",7.350784871049497
velo,2409,28026,8.595589809462641,8.595589809462641,154,6.392694063926941,82.04418638592327,78.22829131652661,63.59934999640882,72.14553847471957,660,"(np.float64(8.986829802925447), np.float64(2.212591768392003))","(np.float64(1.5587628858008211), np.float64(9.048999035739993))",7.350784871049497
long_fromb,38,444,8.558558558558559,8.558558558558559,4,10.526315789473685,80.78763168048883,0.0,0.0,66.67534515748801,660,"(np.float64(8.986829802925447), np.float64(2.212591768392003))","(np.float64(1.5587628858008211), np.float64(9.048999035739993))",7.350784871049497
velo,2534,28026,9.041604224648541,9.041604224648541,173,6.8271507498026835,82.49647212211732,79.65838509316771,67.89596273291924,72.81361056869545,661,"(np.float64(8.822284283717751), np.float64(8.628881419290277))","(np.float64(1.6653380561772875), np.float64(7.6004325254698495))",2.438560545879453
long_strange,33,385,8.571428571428571,8.571428571428571,1,3.0303030303030303,81.17265087853323,0.0,0.0,76.29165768871654,661,"(np.float64(8.822284283717751), np.float64(8.628881419290277))","(np.float64(1.6653380561772875), np.float64(7.6004325254698495))",2.438560545879453
long_fromb>5GeV,45,343,13.119533527696793,13.119533527696792,3,6.666666666666667,80.526550995301,0.0,0.0,62.96327804140304,661,"(np.float64(8.822284283717751), np.float64(8.628881419290277))","(np.float64(1.6653380561772875), np.float64(7.6004325254698495))",2.438560545879453
long_fromb,55,444,12.387387387387387,12.387387387387387,5,9.090909090909092,80.5788332038332,0.0,0.0,63.02419108669108,661,"(np.float64(8.822284283717751), np.float64(8.628881419290277))","(np.float64(1.6653380561772875), np.float64(7.6004325254698495))",2.438560545879453
long,736,8076,9.113422486379395,9.113422486379395,63,8.559782608695652,81.29562099368592,77.38095238095238,58.333333333333336,64.7482450084048,661,"(np.float64(8.822284283717751), np.float64(8.628881419290277))","(np.float64(1.6653380561772875), np.float64(7.6004325254698495))",2.438560545879453
long>5GeV,460,5100,9.019607843137255,9.019607843137255,46,10.0,81.15710648073075,75.0,16.666666666666664,61.992499333960616,661,"(np.float64(8.822284283717751), np.float64(8.628881419290277))","(np.float64(1.6653380561772875), np.float64(7.6004325254698495))",2.438560545879453
long_strange>5GeV,11,174,6.32183908045977,6.321839080459771,1,9.090909090909092,80.62079124579127,0.0,0.0,74.62225274725274,661,"(np.float64(8.822284283717751), np.float64(8.628881419290277))","(np.float64(1.6653380561772875), np.float64(7.6004325254698495))",2.438560545879453
velo,362,28026,1.291657746378363,1.291657746378363,14,3.867403314917127,78.67694805194809,78.75000000000001,69.70238095238095,62.158367485143145,662,"(np.float64(0.6159538984697601), np.float64(6.1821639334300835))","(np.float64(8.360727103346926), np.float64(8.721589216532582))",9.8864971472345
long>5GeV,49,5100,0.9607843137254902,0.9607843137254901,1,2.0408163265306123,77.27049062049063,0.0,0.0,37.834911656970476,662,"(np.float64(0.6159538984697601), np.float64(6.1821639334300835))","(np.float64(8.360727103346926), np.float64(8.721589216532582))",9.8864971472345
long_fromb>5GeV,1,343,0.2915451895043732,0.2915451895043732,0,0.0,75.0,0.0,0.0,27.27272727272727,662,"(np.float64(0.6159538984697601), np.float64(6.1821639334300835))","(np.float64(8.360727103346926), np.float64(8.721589216532582))",9.8864971472345
long_strange>5GeV,4,174,2.2988505747126435,2.2988505747126435,0,0.0,75.0,0.0,0.0,56.002747252747255,662,"(np.float64(0.6159538984697601), np.float64(6.1821639334300835))","(np.float64(8.360727103346926), np.float64(8.721589216532582))",9.8864971472345
long,66,8076,0.8172362555720654,0.8172362555720655,2,3.0303030303030303,77.30323189882016,0.0,0.0,38.245265043491685,662,"(np.float64(0.6159538984697601), np.float64(6.1821639334300835))","(np.float64(8.360727103346926), np.float64(8.721589216532582))",9.8864971472345
long_fromb,1,444,0.22522522522522523,0.22522522522522523,0,0.0,75.0,0.0,0.0,27.27272727272727,662,"(np.float64(0.6159538984697601), np.float64(6.1821639334300835))","(np.float64(8.360727103346926), np.float64(8.721589216532582))",9.8864971472345
