label,n_reco,n_particles,recoeffT,avg_recoeff,n_clones,clone_percentage,purityT,avg_purity,avg_hiteff,hit_eff_percentage,run_id,max_slopes,max_tolerance,scatter
long,7463,8076,92.40960871718673,92.40960871718673,309,4.140426102103712,98.37185770386031,99.28033674529001,95.6834702161805,94.68211795283639,23,"(np.float64(0.19330889658582057), np.float64(0.19330889658582057))","(np.float64(0.3237803678168381), np.float64(0.3237803678168381))",0.20099000460483604
long>5GeV,4938,5100,96.82352941176471,96.82352941176471,209,4.232482786553261,98.28304021776235,99.24469111969113,94.52702702702702,94.74878865575552,23,"(np.float64(0.19330889658582057), np.float64(0.19330889658582057))","(np.float64(0.3237803678168381), np.float64(0.3237803678168381))",0.20099000460483604
long_strange,351,385,91.16883116883118,91.16883116883116,13,3.7037037037037037,97.74428944071805,100.0,97.14285714285714,94.80855987724121,23,"(np.float64(0.19330889658582057), np.float64(0.19330889658582057))","(np.float64(0.3237803678168381), np.float64(0.3237803678168381))",0.20099000460483604
long_strange>5GeV,166,174,95.40229885057471,95.40229885057471,7,4.216867469879518,97.7142189858953,100.0,100.0,94.54974056130125,23,"(np.float64(0.19330889658582057), np.float64(0.19330889658582057))","(np.float64(0.3237803678168381), np.float64(0.3237803678168381))",0.20099000460483604
long_fromb,382,444,86.03603603603604,86.03603603603604,17,4.450261780104712,97.14040310844827,100.0,100.0,93.63744425098992,23,"(np.float64(0.19330889658582057), np.float64(0.19330889658582057))","(np.float64(0.3237803678168381), np.float64(0.3237803678168381))",0.20099000460483604
long_fromb>5GeV,301,343,87.75510204081633,87.75510204081633,14,4.651162790697675,96.97736522736523,100.0,100.0,93.60041276840636,23,"(np.float64(0.19330889658582057), np.float64(0.19330889658582057))","(np.float64(0.3237803678168381), np.float64(0.3237803678168381))",0.20099000460483604
velo,20882,28026,74.5093841432955,74.5093841432955,589,2.8206110525811705,98.20868187377401,98.57161228689006,94.62459008755307,94.98573789409673,23,"(np.float64(0.19330889658582057), np.float64(0.19330889658582057))","(np.float64(0.3237803678168381), np.float64(0.3237803678168381))",0.20099000460483604
velo,26619,28026,94.97966174266752,94.97966174266752,647,2.4305946880048084,99.0386791142538,99.19575794575793,95.81562377016924,95.6479587115676,24,"(np.float64(0.8731624770003834), np.float64(0.8731624770003834))","(np.float64(0.2133755238552904), np.float64(0.2133755238552904))",0.9564889856606937
long_fromb>5GeV,341,343,99.41690962099125,99.41690962099126,12,3.5190615835777126,97.93869688699716,100.0,100.0,94.48076071655618,24,"(np.float64(0.8731624770003834), np.float64(0.8731624770003834))","(np.float64(0.2133755238552904), np.float64(0.2133755238552904))",0.9564889856606937
long,8001,8076,99.07132243684993,99.07132243684993,302,3.774528183977003,99.01990385830575,99.2612255112255,94.79797979797979,95.30673471026624,24,"(np.float64(0.8731624770003834), np.float64(0.8731624770003834))","(np.float64(0.2133755238552904), np.float64(0.2133755238552904))",0.9564889856606937
long_fromb,438,444,98.64864864864865,98.64864864864865,14,3.1963470319634704,98.167700969139,100.0,100.0,94.98388981857094,24,"(np.float64(0.8731624770003834), np.float64(0.8731624770003834))","(np.float64(0.2133755238552904), np.float64(0.2133755238552904))",0.9564889856606937
long_strange,378,385,98.18181818181819,98.18181818181819,8,2.1164021164021163,98.84529043207802,100.0,100.0,96.55697138210094,24,"(np.float64(0.8731624770003834), np.float64(0.8731624770003834))","(np.float64(0.2133755238552904), np.float64(0.2133755238552904))",0.9564889856606937
long_strange>5GeV,172,174,98.85057471264368,98.85057471264368,4,2.3255813953488373,98.84672619047619,100.0,100.0,96.44279016438105,24,"(np.float64(0.8731624770003834), np.float64(0.8731624770003834))","(np.float64(0.2133755238552904), np.float64(0.2133755238552904))",0.9564889856606937
long>5GeV,5067,5100,99.3529411764706,99.3529411764706,181,3.5721334122755084,98.97147003957996,99.05257936507937,92.74122807017541,95.59094791389191,24,"(np.float64(0.8731624770003834), np.float64(0.8731624770003834))","(np.float64(0.2133755238552904), np.float64(0.2133755238552904))",0.9564889856606937
long>5GeV,5022,5100,98.47058823529412,98.47058823529412,225,4.480286738351254,98.12219202941147,99.02529761904763,96.77398989898988,94.43374669941439,25,"(np.float64(0.5079478739421808), np.float64(0.5079478739421808))","(np.float64(0.33224963133850133), np.float64(0.33224963133850133))",0.18058603340144957
velo,25950,28026,92.5925925925926,92.5925925925926,621,2.393063583815029,98.19341278813482,98.5541099080219,95.70939383897819,95.32410315271017,25,"(np.float64(0.5079478739421808), np.float64(0.5079478739421808))","(np.float64(0.33224963133850133), np.float64(0.33224963133850133))",0.18058603340144957
long_strange,370,385,96.1038961038961,96.1038961038961,14,3.7837837837837838,97.61530859187111,100.0,100.0,94.73808056815874,25,"(np.float64(0.5079478739421808), np.float64(0.5079478739421808))","(np.float64(0.33224963133850133), np.float64(0.33224963133850133))",0.18058603340144957
long,7946,8076,98.3902922238732,98.3902922238732,329,4.140448024163101,98.2292829503089,99.1468253968254,97.48465968092134,94.61020524453492,25,"(np.float64(0.5079478739421808), np.float64(0.5079478739421808))","(np.float64(0.33224963133850133), np.float64(0.33224963133850133))",0.18058603340144957
long_fromb>5GeV,332,343,96.7930029154519,96.7930029154519,17,5.120481927710843,96.60758812979445,100.0,100.0,92.9397577996716,25,"(np.float64(0.5079478739421808), np.float64(0.5079478739421808))","(np.float64(0.33224963133850133), np.float64(0.33224963133850133))",0.18058603340144957
long_strange>5GeV,169,174,97.1264367816092,97.12643678160919,8,4.733727810650888,97.61992401822913,100.0,100.0,94.14324924918144,25,"(np.float64(0.5079478739421808), np.float64(0.5079478739421808))","(np.float64(0.33224963133850133), np.float64(0.33224963133850133))",0.18058603340144957
long_fromb,428,444,96.3963963963964,96.3963963963964,20,4.672897196261682,96.95962798362355,100.0,100.0,93.4083719244596,25,"(np.float64(0.5079478739421808), np.float64(0.5079478739421808))","(np.float64(0.33224963133850133), np.float64(0.33224963133850133))",0.18058603340144957
long_fromb>5GeV,279,343,81.34110787172011,81.34110787172013,32,11.469534050179211,90.1043561654494,95.0,100.0,83.5380502114373,26,"(np.float64(0.9821795474467676), np.float64(0.9821795474467676))","(np.float64(0.9031976083764762), np.float64(0.9031976083764762))",0.11353168096457444
long,7038,8076,87.14710252600297,87.14710252600297,497,7.061665245808468,93.4056238089562,94.66309767330173,93.5944752526385,87.37073975080456,26,"(np.float64(0.9821795474467676), np.float64(0.9821795474467676))","(np.float64(0.9031976083764762), np.float64(0.9031976083764762))",0.11353168096457444
long_fromb,368,444,82.88288288288288,82.88288288288288,38,10.326086956521738,90.668947226829,98.00000000000001,100.0,85.07530456713465,26,"(np.float64(0.9821795474467676), np.float64(0.9821795474467676))","(np.float64(0.9031976083764762), np.float64(0.9031976083764762))",0.11353168096457444
long_strange,318,385,82.59740259740259,82.5974025974026,16,5.031446540880503,93.07196047465506,94.58333333333333,94.44444444444443,90.08142514504793,26,"(np.float64(0.9821795474467676), np.float64(0.9821795474467676))","(np.float64(0.9031976083764762), np.float64(0.9031976083764762))",0.11353168096457444
long_strange>5GeV,144,174,82.75862068965517,82.75862068965517,10,6.944444444444445,93.52567165878855,93.75,100.0,90.33368957881943,26,"(np.float64(0.9821795474467676), np.float64(0.9821795474467676))","(np.float64(0.9031976083764762), np.float64(0.9031976083764762))",0.11353168096457444
velo,20497,28026,73.13565974452294,73.13565974452294,895,4.366492657462068,93.71404289285601,93.42422831405884,88.32295482295487,88.6766569013153,26,"(np.float64(0.9821795474467676), np.float64(0.9821795474467676))","(np.float64(0.9031976083764762), np.float64(0.9031976083764762))",0.11353168096457444
long>5GeV,4377,5100,85.82352941176471,85.82352941176471,339,7.74503084304318,93.19928512531106,93.63374659528503,92.14535891458965,86.73529948327135,26,"(np.float64(0.9821795474467676), np.float64(0.9821795474467676))","(np.float64(0.9031976083764762), np.float64(0.9031976083764762))",0.11353168096457444
long>5GeV,4826,5100,94.62745098039215,94.62745098039215,307,6.361375880646498,95.90059417489552,96.74667664104282,93.27073552425664,90.72409242299146,27,"(np.float64(0.3992361345154421), np.float64(0.3992361345154421))","(np.float64(0.6165611703722199), np.float64(0.6165611703722199))",0.7368897599471737
long,7644,8076,94.65081723625558,94.65081723625556,459,6.004709576138148,96.04701987823618,97.01263621074938,94.52527294508425,91.07107434675308,27,"(np.float64(0.3992361345154421), np.float64(0.3992361345154421))","(np.float64(0.6165611703722199), np.float64(0.6165611703722199))",0.7368897599471737
velo,23407,28026,83.51887533005066,83.51887533005066,839,3.5843978297090615,95.91811526847911,95.98479377765099,91.69999048570479,92.14065869075263,27,"(np.float64(0.3992361345154421), np.float64(0.3992361345154421))","(np.float64(0.6165611703722199), np.float64(0.6165611703722199))",0.7368897599471737
long_fromb,412,444,92.7927927927928,92.7927927927928,27,6.553398058252427,94.31252290223215,100.0,100.0,90.06546008308703,27,"(np.float64(0.3992361345154421), np.float64(0.3992361345154421))","(np.float64(0.6165611703722199), np.float64(0.6165611703722199))",0.7368897599471737
long_strange>5GeV,161,174,92.52873563218391,92.52873563218391,7,4.3478260869565215,95.36510942760945,95.83333333333334,100.0,93.09653392242677,27,"(np.float64(0.3992361345154421), np.float64(0.3992361345154421))","(np.float64(0.6165611703722199), np.float64(0.6165611703722199))",0.7368897599471737
long_strange,352,385,91.42857142857143,91.42857142857143,16,4.545454545454546,95.31899712606234,95.83333333333334,97.61904761904762,92.68623548854525,27,"(np.float64(0.3992361345154421), np.float64(0.3992361345154421))","(np.float64(0.6165611703722199), np.float64(0.6165611703722199))",0.7368897599471737
long_fromb>5GeV,320,343,93.29446064139941,93.29446064139941,27,8.4375,93.88294598923518,100.0,100.0,88.3343690056968,27,"(np.float64(0.3992361345154421), np.float64(0.3992361345154421))","(np.float64(0.6165611703722199), np.float64(0.6165611703722199))",0.7368897599471737
long_strange,352,385,91.42857142857143,91.42857142857143,16,4.545454545454546,95.32546710535841,95.83333333333333,97.61904761904762,92.55036592332786,28,"(np.float64(0.8973090889464944), np.float64(0.8973090889464944))","(np.float64(0.6144122809673828), np.float64(0.6144122809673828))",0.7071906888923546
long_fromb>5GeV,321,343,93.58600583090379,93.58600583090379,28,8.722741433021806,93.83613418250195,100.0,100.0,88.15458114963694,28,"(np.float64(0.8973090889464944), np.float64(0.8973090889464944))","(np.float64(0.6144122809673828), np.float64(0.6144122809673828))",0.7071906888923546
velo,23951,28026,85.4599300649397,85.4599300649397,834,3.482109306500772,95.93788516887858,95.71405150095961,92.03673299773583,92.33345687678317,28,"(np.float64(0.8973090889464944), np.float64(0.8973090889464944))","(np.float64(0.6144122809673828), np.float64(0.6144122809673828))",0.7071906888923546
long>5GeV,4826,5100,94.62745098039215,94.62745098039215,309,6.402818068794033,95.88192066176272,96.59344898928232,92.80864197530865,90.68606549554353,28,"(np.float64(0.8973090889464944), np.float64(0.8973090889464944))","(np.float64(0.6144122809673828), np.float64(0.6144122809673828))",0.7071906888923546
long_strange>5GeV,161,174,92.52873563218391,92.52873563218391,7,4.3478260869565215,95.28007541400402,95.83333333333334,100.0,92.79891487480772,28,"(np.float64(0.8973090889464944), np.float64(0.8973090889464944))","(np.float64(0.6144122809673828), np.float64(0.6144122809673828))",0.7071906888923546
long,7647,8076,94.68796433878157,94.68796433878157,458,5.9892768405910815,96.04867342444096,96.90704415003478,94.20260684279373,91.07050463909323,28,"(np.float64(0.8973090889464944), np.float64(0.8973090889464944))","(np.float64(0.6144122809673828), np.float64(0.6144122809673828))",0.7071906888923546
long_fromb,413,444,93.01801801801801,93.01801801801803,28,6.779661016949152,94.27352862927094,100.0,100.0,89.91539563748789,28,"(np.float64(0.8973090889464944), np.float64(0.8973090889464944))","(np.float64(0.6144122809673828), np.float64(0.6144122809673828))",0.7071906888923546
long,7991,8076,98.94749876176324,98.94749876176326,293,3.666624953072206,98.75963207355237,99.29608999563128,95.6709294782689,95.29667634021536,29,"(np.float64(0.5403342255072107), np.float64(0.5403342255072107))","(np.float64(0.255397407357861), np.float64(0.255397407357861))",0.7975475895143167
long>5GeV,5056,5100,99.13725490196079,99.13725490196079,182,3.5996835443037973,98.71357606293766,99.24844487344487,94.12162162162163,95.47951213778393,29,"(np.float64(0.5403342255072107), np.float64(0.5403342255072107))","(np.float64(0.255397407357861), np.float64(0.255397407357861))",0.7975475895143167
long_fromb,436,444,98.1981981981982,98.1981981981982,15,3.4403669724770642,97.95106501037766,100.0,100.0,94.64240781005488,29,"(np.float64(0.5403342255072107), np.float64(0.5403342255072107))","(np.float64(0.255397407357861), np.float64(0.255397407357861))",0.7975475895143167
long_strange,376,385,97.66233766233766,97.66233766233766,7,1.8617021276595744,98.49960816671002,100.0,100.0,96.55931463372718,29,"(np.float64(0.5403342255072107), np.float64(0.5403342255072107))","(np.float64(0.255397407357861), np.float64(0.255397407357861))",0.7975475895143167
velo,26367,28026,94.08049668165275,94.08049668165275,616,2.336253650396329,98.72317800346137,98.9442674565914,95.85983916969832,95.67723669047152,29,"(np.float64(0.5403342255072107), np.float64(0.5403342255072107))","(np.float64(0.255397407357861), np.float64(0.255397407357861))",0.7975475895143167
long_strange>5GeV,172,174,98.85057471264368,98.85057471264368,2,1.1627906976744187,98.52260287605118,100.0,100.0,97.31708904122695,29,"(np.float64(0.5403342255072107), np.float64(0.5403342255072107))","(np.float64(0.255397407357861), np.float64(0.255397407357861))",0.7975475895143167
long_fromb>5GeV,340,343,99.12536443148689,99.12536443148689,12,3.5294117647058822,97.86723653556041,100.0,100.0,94.48629085381222,29,"(np.float64(0.5403342255072107), np.float64(0.5403342255072107))","(np.float64(0.255397407357861), np.float64(0.255397407357861))",0.7975475895143167
long_strange,287,385,74.54545454545455,74.54545454545455,15,5.2264808362369335,93.27756450686913,94.58333333333333,94.44444444444443,89.56097434574255,30,"(np.float64(0.14012345131190762), np.float64(0.14012345131190762))","(np.float64(0.8966810806190023), np.float64(0.8966810806190023))",0.6814238577811452
long_strange>5GeV,145,174,83.33333333333333,83.33333333333334,10,6.896551724137931,93.80246456052909,95.83333333333334,100.0,90.66640617447067,30,"(np.float64(0.14012345131190762), np.float64(0.14012345131190762))","(np.float64(0.8966810806190023), np.float64(0.8966810806190023))",0.6814238577811452
velo,14998,28026,53.514593591664884,53.514593591664884,900,6.000800106680891,93.38539907022002,93.46054703984221,88.3701919715136,86.90795505294435,30,"(np.float64(0.14012345131190762), np.float64(0.14012345131190762))","(np.float64(0.8966810806190023), np.float64(0.8966810806190023))",0.6814238577811452
long>5GeV,4220,5100,82.74509803921569,82.74509803921568,360,8.530805687203792,93.20688976660641,93.43164331259568,91.89600522933856,86.28053935361511,30,"(np.float64(0.14012345131190762), np.float64(0.14012345131190762))","(np.float64(0.8966810806190023), np.float64(0.8966810806190023))",0.6814238577811452
long,6169,8076,76.38682516097077,76.38682516097077,516,8.364402658453558,93.30587509543732,93.5973677319831,92.3259646336569,86.31065769999569,30,"(np.float64(0.14012345131190762), np.float64(0.14012345131190762))","(np.float64(0.8966810806190023), np.float64(0.8966810806190023))",0.6814238577811452
long_fromb,276,444,62.16216216216216,62.16216216216216,39,14.130434782608695,90.15359332025997,90.0,100.0,82.12695819126127,30,"(np.float64(0.14012345131190762), np.float64(0.14012345131190762))","(np.float64(0.8966810806190023), np.float64(0.8966810806190023))",0.6814238577811452
long_fromb>5GeV,223,343,65.01457725947522,65.01457725947522,33,14.798206278026905,89.42689255189254,90.0,100.0,80.78599341834632,30,"(np.float64(0.14012345131190762), np.float64(0.14012345131190762))","(np.float64(0.8966810806190023), np.float64(0.8966810806190023))",0.6814238577811452
long,7332,8076,90.78751857355127,90.78751857355127,494,6.73758865248227,94.68020135294626,96.14108963598757,94.98354536619841,88.95205753784224,31,"(np.float64(0.31849342932529656), np.float64(0.31849342932529656))","(np.float64(0.7749307136112366), np.float64(0.7749307136112366))",0.7114902488792454
long_fromb,400,444,90.09009009009009,90.09009009009009,33,8.25,92.22596246302261,100.0,100.0,86.29438948321713,31,"(np.float64(0.31849342932529656), np.float64(0.31849342932529656))","(np.float64(0.7749307136112366), np.float64(0.7749307136112366))",0.7114902488792454
velo,21075,28026,75.19803040034255,75.19803040034255,874,4.147093712930012,94.72315674088061,95.23318736629328,90.91781085808397,89.93143814482531,31,"(np.float64(0.31849342932529656), np.float64(0.31849342932529656))","(np.float64(0.7749307136112366), np.float64(0.7749307136112366))",0.7114902488792454
long_strange,340,385,88.31168831168831,88.31168831168831,13,3.823529411764706,94.21474300015373,95.83333333333334,97.61904761904762,91.45628686705176,31,"(np.float64(0.31849342932529656), np.float64(0.31849342932529656))","(np.float64(0.7749307136112366), np.float64(0.7749307136112366))",0.7114902488792454
long_fromb>5GeV,309,343,90.08746355685132,90.0874635568513,27,8.737864077669903,91.69034018036116,100.0,100.0,84.9375013095382,31,"(np.float64(0.31849342932529656), np.float64(0.31849342932529656))","(np.float64(0.7749307136112366), np.float64(0.7749307136112366))",0.7114902488792454
long_strange>5GeV,153,174,87.93103448275862,87.93103448275862,10,6.5359477124183005,94.21667800502159,95.83333333333334,100.0,90.72720650174637,31,"(np.float64(0.31849342932529656), np.float64(0.31849342932529656))","(np.float64(0.7749307136112366), np.float64(0.7749307136112366))",0.7114902488792454
long>5GeV,4618,5100,90.54901960784314,90.54901960784314,334,7.232568211346903,94.51615521199784,95.39814352314352,93.88922709235207,88.51363870755377,31,"(np.float64(0.31849342932529656), np.float64(0.31849342932529656))","(np.float64(0.7749307136112366), np.float64(0.7749307136112366))",0.7114902488792454
long,7235,8076,89.5864289252105,89.5864289252105,287,3.9668279198341394,98.85896445532504,99.33220510426392,95.00657838893132,95.04961744389799,32,"(np.float64(0.1632890575893998), np.float64(0.1632890575893998))","(np.float64(0.24731335287981174), np.float64(0.24731335287981174))",0.6697583650186552
long_fromb,364,444,81.98198198198199,81.98198198198197,13,3.5714285714285716,97.83645362889392,100.0,90.47619047619048,94.12470903279727,32,"(np.float64(0.1632890575893998), np.float64(0.1632890575893998))","(np.float64(0.24731335287981174), np.float64(0.24731335287981174))",0.6697583650186552
long_fromb>5GeV,294,343,85.71428571428571,85.71428571428571,10,3.401360544217687,97.71088332354782,100.0,100.0,94.31540132035182,32,"(np.float64(0.1632890575893998), np.float64(0.1632890575893998))","(np.float64(0.24731335287981174), np.float64(0.24731335287981174))",0.6697583650186552
long_strange,343,385,89.0909090909091,89.0909090909091,6,1.749271137026239,98.71592511277329,100.0,100.0,96.58137548538694,32,"(np.float64(0.1632890575893998), np.float64(0.1632890575893998))","(np.float64(0.24731335287981174), np.float64(0.24731335287981174))",0.6697583650186552
velo,19645,28026,70.09562549061586,70.09562549061586,584,2.972766607279206,98.74436287361758,98.87741207594152,95.22247451169021,95.15704222198956,32,"(np.float64(0.1632890575893998), np.float64(0.1632890575893998))","(np.float64(0.24731335287981174), np.float64(0.24731335287981174))",0.6697583650186552
long>5GeV,4902,5100,96.11764705882354,96.11764705882354,179,3.6515707874337004,98.79716715044694,99.21466108966109,93.85135135135133,95.46906702627554,32,"(np.float64(0.1632890575893998), np.float64(0.1632890575893998))","(np.float64(0.24731335287981174), np.float64(0.24731335287981174))",0.6697583650186552
long_strange>5GeV,168,174,96.55172413793103,96.55172413793103,2,1.1904761904761905,98.60548764960532,100.0,100.0,97.15592250886368,32,"(np.float64(0.1632890575893998), np.float64(0.1632890575893998))","(np.float64(0.24731335287981174), np.float64(0.24731335287981174))",0.6697583650186552
velo,25329,28026,90.37679297794905,90.37679297794905,721,2.8465395396580995,97.2055448510759,97.46003677445005,94.95721115619071,94.1545038616196,33,"(np.float64(0.584283576220069), np.float64(0.584283576220069))","(np.float64(0.4647935820340815), np.float64(0.4647935820340815))",0.8732414845112594
long_fromb,424,444,95.49549549549549,95.4954954954955,22,5.188679245283019,95.70486047701823,100.0,100.0,92.22034717870807,33,"(np.float64(0.584283576220069), np.float64(0.584283576220069))","(np.float64(0.4647935820340815), np.float64(0.4647935820340815))",0.8732414845112594
long_fromb>5GeV,330,343,96.20991253644316,96.20991253644316,22,6.666666666666667,95.23214845908693,100.0,100.0,90.77266657332015,33,"(np.float64(0.584283576220069), np.float64(0.584283576220069))","(np.float64(0.4647935820340815), np.float64(0.4647935820340815))",0.8732414845112594
long_strange>5GeV,165,174,94.82758620689656,94.82758620689656,9,5.454545454545454,97.02709566933707,95.83333333333334,100.0,93.28649878218843,33,"(np.float64(0.584283576220069), np.float64(0.584283576220069))","(np.float64(0.4647935820340815), np.float64(0.4647935820340815))",0.8732414845112594
long,7861,8076,97.33779098563646,97.33779098563645,376,4.78310647500318,97.26842173803631,98.82618298891883,97.04736039641699,93.12186700994243,33,"(np.float64(0.584283576220069), np.float64(0.584283576220069))","(np.float64(0.4647935820340815), np.float64(0.4647935820340815))",0.8732414845112594
long>5GeV,4968,5100,97.41176470588235,97.41176470588235,257,5.173107890499195,97.13573956546468,98.68572546389447,96.26760563380282,92.85016531461099,33,"(np.float64(0.584283576220069), np.float64(0.584283576220069))","(np.float64(0.4647935820340815), np.float64(0.4647935820340815))",0.8732414845112594
long_strange,361,385,93.76623376623377,93.76623376623377,15,4.1551246537396125,96.82904824194718,98.21428571428571,100.0,93.82441177321493,33,"(np.float64(0.584283576220069), np.float64(0.584283576220069))","(np.float64(0.4647935820340815), np.float64(0.4647935820340815))",0.8732414845112594
long,8010,8076,99.18276374442793,99.18276374442794,324,4.044943820224719,99.28625772718539,99.32557557557558,94.47583947583944,95.13923043016638,34,"(np.float64(0.5952996242040319), np.float64(0.5952996242040319))","(np.float64(0.16837734015891706), np.float64(0.16837734015891706))",0.23606497922751968
long_strange>5GeV,173,174,99.42528735632185,99.42528735632183,5,2.8901734104046244,99.04695024077047,100.0,100.0,96.33438658719557,34,"(np.float64(0.5952996242040319), np.float64(0.5952996242040319))","(np.float64(0.16837734015891706), np.float64(0.16837734015891706))",0.23606497922751968
long_fromb,439,444,98.87387387387388,98.87387387387388,12,2.733485193621868,98.6421163832472,100.0,100.0,95.46717933482641,34,"(np.float64(0.5952996242040319), np.float64(0.5952996242040319))","(np.float64(0.16837734015891706), np.float64(0.16837734015891706))",0.23606497922751968
long_fromb>5GeV,342,343,99.70845481049562,99.70845481049562,10,2.9239766081871346,98.48849895369784,100.0,100.0,95.13058483143953,34,"(np.float64(0.5952996242040319), np.float64(0.5952996242040319))","(np.float64(0.16837734015891706), np.float64(0.16837734015891706))",0.23606497922751968
long>5GeV,5071,5100,99.43137254901961,99.4313725490196,191,3.7665154801814236,99.26483950928078,99.1465643274854,92.91666666666669,95.58989951781001,34,"(np.float64(0.5952996242040319), np.float64(0.5952996242040319))","(np.float64(0.16837734015891706), np.float64(0.16837734015891706))",0.23606497922751968
long_strange,378,385,98.18181818181819,98.18181818181819,12,3.1746031746031744,99.1468253968254,100.0,94.28571428571428,95.46667933206398,34,"(np.float64(0.5952996242040319), np.float64(0.5952996242040319))","(np.float64(0.16837734015891706), np.float64(0.16837734015891706))",0.23606497922751968
velo,26558,28026,94.7620067080568,94.7620067080568,715,2.692220799759018,99.29493341958268,99.40692056143446,94.97910654160654,95.26384944989574,34,"(np.float64(0.5952996242040319), np.float64(0.5952996242040319))","(np.float64(0.16837734015891706), np.float64(0.16837734015891706))",0.23606497922751968
long,7672,8076,94.99752352649827,94.99752352649826,439,5.722106360792492,96.43344664093773,97.28755149315896,94.78931504632438,91.73302021923662,35,"(np.float64(0.3047213206822823), np.float64(0.3047213206822823))","(np.float64(0.5638173699463841), np.float64(0.5638173699463841))",0.38124272353453587
long_strange,357,385,92.72727272727273,92.72727272727272,16,4.481792717086835,96.00700089305987,98.21428571428571,100.0,92.97659110326667,35,"(np.float64(0.3047213206822823), np.float64(0.3047213206822823))","(np.float64(0.5638173699463841), np.float64(0.5638173699463841))",0.38124272353453587
long_fromb,410,444,92.34234234234235,92.34234234234235,22,5.365853658536586,94.98746604853632,100.0,100.0,91.10434723594952,35,"(np.float64(0.3047213206822823), np.float64(0.3047213206822823))","(np.float64(0.5638173699463841), np.float64(0.5638173699463841))",0.38124272353453587
long>5GeV,4887,5100,95.82352941176471,95.82352941176471,296,6.0568856148966645,96.2916941186994,96.92744369827702,93.44907407407406,91.49319522350923,35,"(np.float64(0.3047213206822823), np.float64(0.3047213206822823))","(np.float64(0.5638173699463841), np.float64(0.5638173699463841))",0.38124272353453587
long_fromb>5GeV,320,343,93.29446064139941,93.29446064139941,22,6.875,94.48780889828362,100.0,100.0,89.53148458215735,35,"(np.float64(0.3047213206822823), np.float64(0.3047213206822823))","(np.float64(0.5638173699463841), np.float64(0.5638173699463841))",0.38124272353453587
velo,22655,28026,80.8356526082923,80.83565260829229,799,3.526815272566762,96.27053313158682,96.13718363718365,92.46757663424331,92.59999034958062,35,"(np.float64(0.3047213206822823), np.float64(0.3047213206822823))","(np.float64(0.5638173699463841), np.float64(0.5638173699463841))",0.38124272353453587
long_strange>5GeV,164,174,94.25287356321839,94.25287356321839,9,5.487804878048781,95.91546539523421,95.83333333333334,100.0,92.41531188785522,35,"(np.float64(0.3047213206822823), np.float64(0.3047213206822823))","(np.float64(0.5638173699463841), np.float64(0.5638173699463841))",0.38124272353453587
long_strange,361,385,93.76623376623377,93.76623376623377,17,4.7091412742382275,96.79291571156651,98.21428571428571,100.0,93.57783934172822,36,"(np.float64(0.734680099638414), np.float64(0.734680099638414))","(np.float64(0.4583524070013307), np.float64(0.4583524070013307))",0.5410722455758501
long_fromb,426,444,95.94594594594595,95.94594594594594,22,5.164319248826291,95.70277670363016,100.0,100.0,92.12199258389548,36,"(np.float64(0.734680099638414), np.float64(0.734680099638414))","(np.float64(0.4583524070013307), np.float64(0.4583524070013307))",0.5410722455758501
long,7864,8076,97.37493808816245,97.37493808816245,375,4.768565615462869,97.28289080697931,98.82618298891883,97.04736039641699,93.15771034929116,36,"(np.float64(0.734680099638414), np.float64(0.734680099638414))","(np.float64(0.4583524070013307), np.float64(0.4583524070013307))",0.5410722455758501
long_strange>5GeV,165,174,94.82758620689656,94.82758620689656,10,6.0606060606060606,97.04408369408371,95.83333333333334,100.0,93.03914736057592,36,"(np.float64(0.734680099638414), np.float64(0.734680099638414))","(np.float64(0.4583524070013307), np.float64(0.4583524070013307))",0.5410722455758501
long>5GeV,4971,5100,97.47058823529412,97.47058823529412,255,5.1297525648762825,97.15126610152701,98.68572546389447,96.26760563380282,92.89979471172995,36,"(np.float64(0.734680099638414), np.float64(0.734680099638414))","(np.float64(0.4583524070013307), np.float64(0.4583524070013307))",0.5410722455758501
velo,25409,28026,90.66224220366803,90.66224220366801,716,2.81789916958558,97.24432034345274,97.48569296864757,95.20295361204454,94.24929061166328,36,"(np.float64(0.734680099638414), np.float64(0.734680099638414))","(np.float64(0.4583524070013307), np.float64(0.4583524070013307))",0.5410722455758501
long_fromb>5GeV,332,343,96.7930029154519,96.7930029154519,22,6.626506024096385,95.23218205670847,100.0,100.0,90.65632339295061,36,"(np.float64(0.734680099638414), np.float64(0.734680099638414))","(np.float64(0.4583524070013307), np.float64(0.4583524070013307))",0.5410722455758501
long,6915,8076,85.62407132243685,85.62407132243685,468,6.7678958785249455,95.16872341872057,96.3629108160358,94.65807629870126,89.48993720311262,37,"(np.float64(0.1744986907364296), np.float64(0.1744986907364296))","(np.float64(0.7185286217447366), np.float64(0.7185286217447366))",0.274772519543026
velo,18067,28026,64.46513951330907,64.46513951330907,840,4.649360712901976,94.99202842970455,95.27972875301127,91.05889975164787,89.86580173012896,37,"(np.float64(0.1744986907364296), np.float64(0.1744986907364296))","(np.float64(0.7185286217447366), np.float64(0.7185286217447366))",0.274772519543026
long>5GeV,4603,5100,90.25490196078431,90.25490196078432,313,6.799913100152075,95.08071601984787,95.96180780004309,93.80305152363975,89.46489141327241,37,"(np.float64(0.1744986907364296), np.float64(0.1744986907364296))","(np.float64(0.7185286217447366), np.float64(0.7185286217447366))",0.274772519543026
